delivery_id,match_id,player_id,runs,wickets,overs
D027388,M045_2023,P012,0,0,4.4
D027389,M045_2023,P003,2,0,4.5
D027390,M045_2023,P002,4,0,4.6
D027391,M045_2023,P015,1,0,5.1
D027392,M045_2023,P006,6,0,5.2
D027393,M045_2023,P002,6,0,5.3
D027394,M045_2023,P009,4,0,5.4
D027395,M045_2023,P005,1,0,5.5
D027396,M045_2023,P016,4,0,5.6
D027397,M045_2023,P016,4,0,6.1
D027398,M045_2023,P013,2,0,6.2
D027399,M045_2023,P002,3,0,6.3
D027400,M045_2023,P001,6,0,6.4
D027401,M045_2023,P014,1,0,6.5
D027402,M045_2023,P010,4,0,6.6
D027403,M045_2023,P019,3,0,7.1
D027404,M045_2023,P012,2,0,7.2
D027405,M045_2023,P017,4,0,7.3
D027406,M045_2023,P009,1,0,7.4
D027407,M045_2023,P018,4,0,7.5
D027408,M045_2023,P010,0,0,7.6
D027409,M045_2023,P009,0,0,8.1
D027410,M045_2023,P005,0,0,8.2
D027411,M045_2023,P012,1,0,8.3
D027412,M045_2023,P002,3,0,8.4
D027413,M045_2023,P001,2,0,8.5
D027414,M045_2023,P011,4,0,8.6
D027415,M045_2023,P007,1,0,9.1
D027416,M045_2023,P015,1,0,9.2
D027417,M045_2023,P003,4,0,9.3
D027418,M045_2023,P019,4,0,9.4
D027419,M045_2023,P004,6,0,9.5
D027420,M045_2023,P019,1,0,9.6
D027421,M045_2023,P011,3,0,10.1
D027422,M045_2023,P009,4,0,10.2
D027423,M045_2023,P006,2,0,10.3
D027424,M045_2023,P020,0,0,10.4
D027425,M045_2023,P003,6,0,10.5
D027426,M045_2023,P004,6,0,10.6
D027427,M045_2023,P002,2,0,11.1
D027428,M045_2023,P015,1,0,11.2
D027429,M045_2023,P011,2,0,11.3
D027430,M045_2023,P017,3,1,11.4
D027431,M045_2023,P004,2,0,11.5
D027432,M045_2023,P002,1,0,11.6
D027433,M045_2023,P019,0,0,12.1
D027434,M045_2023,P005,0,0,12.2
D027435,M045_2023,P005,2,0,12.3
D027436,M045_2023,P005,4,0,12.4
D027437,M045_2023,P003,0,0,12.5
D027438,M045_2023,P014,2,0,12.6
D027439,M045_2023,P015,4,0,13.1
D027440,M045_2023,P009,4,0,13.2
D027441,M045_2023,P010,2,0,13.3
D027442,M045_2023,P002,4,0,13.4
D027443,M045_2023,P002,4,0,13.5
D027444,M045_2023,P004,2,0,13.6
D027445,M045_2023,P020,2,0,14.1
D027446,M045_2023,P006,0,0,14.2
D027447,M045_2023,P019,1,0,14.3
D027448,M045_2023,P007,0,0,14.4
D027449,M045_2023,P012,4,0,14.5
D027450,M045_2023,P006,0,0,14.6
D027451,M045_2023,P015,0,0,15.1
D027452,M045_2023,P016,1,0,15.2
D027453,M045_2023,P008,4,0,15.3
D027454,M045_2023,P004,4,0,15.4
D027455,M045_2023,P003,0,0,15.5
D027456,M045_2023,P009,1,0,15.6
D027457,M045_2023,P005,0,0,16.1
D027458,M045_2023,P019,4,0,16.2
D027459,M045_2023,P002,4,0,16.3
D027460,M045_2023,P019,4,0,16.4
D027461,M045_2023,P018,4,0,16.5
D027462,M045_2023,P016,2,0,16.6
D027463,M045_2023,P003,0,0,17.1
D027464,M045_2023,P016,0,0,17.2
D027465,M045_2023,P006,2,0,17.3
D027466,M045_2023,P001,1,0,17.4
D027467,M045_2023,P004,1,0,17.5
D027468,M045_2023,P008,2,0,17.6
D027469,M045_2023,P014,4,0,18.1
D027470,M045_2023,P009,4,0,18.2
D027471,M045_2023,P020,6,0,18.3
D027472,M045_2023,P017,2,0,18.4
D027473,M045_2023,P007,3,0,18.5
D027474,M045_2023,P011,1,0,18.6
D027475,M045_2023,P010,0,0,19.1
D027476,M045_2023,P002,6,0,19.2
D027477,M045_2023,P018,0,0,19.3
D027478,M045_2023,P009,3,0,19.4
D027479,M045_2023,P007,0,0,19.5
D027480,M045_2023,P008,2,0,19.6
D027481,M045_2023,P011,1,0,0.1
D027482,M045_2023,P001,1,0,0.2
D027483,M045_2023,P005,4,0,0.3
D027484,M045_2023,P014,1,0,0.4
D027485,M045_2023,P005,0,0,0.5
D027486,M045_2023,P012,0,0,0.6
D027487,M045_2023,P007,2,0,1.1
D027488,M045_2023,P020,1,0,1.2
D027489,M045_2023,P004,0,0,1.3
D027490,M045_2023,P003,4,0,1.4
D027491,M045_2023,P010,1,0,1.5
D027492,M045_2023,P006,2,0,1.6
D027493,M045_2023,P006,1,0,2.1
D027494,M045_2023,P020,3,0,2.2
D027495,M045_2023,P002,1,0,2.3
D027496,M045_2023,P012,0,0,2.4
D027497,M045_2023,P008,3,0,2.5
D027498,M045_2023,P018,4,0,2.6
D027499,M045_2023,P001,0,1,3.1
D027500,M045_2023,P016,1,0,3.2
D027501,M045_2023,P014,0,0,3.3
D027502,M045_2023,P012,1,0,3.4
D027503,M045_2023,P003,1,0,3.5
D027504,M045_2023,P009,0,0,3.6
D027505,M045_2023,P006,3,0,4.1
D027506,M045_2023,P020,4,0,4.2
D027507,M045_2023,P013,0,0,4.3
D027508,M045_2023,P014,0,0,4.4
D027509,M045_2023,P001,0,0,4.5
D027510,M045_2023,P014,0,0,4.6
D027511,M045_2023,P003,1,0,5.1
D027512,M045_2023,P002,4,1,5.2
D027513,M045_2023,P001,4,0,5.3
D027514,M045_2023,P001,1,0,5.4
D027515,M045_2023,P018,4,0,5.5
D027516,M045_2023,P004,4,0,5.6
D027517,M045_2023,P001,4,0,6.1
D027518,M045_2023,P017,1,0,6.2
D027519,M045_2023,P011,1,0,6.3
D027520,M045_2023,P016,2,0,6.4
D027521,M045_2023,P007,0,0,6.5
D027522,M045_2023,P009,1,0,6.6
D027523,M045_2023,P012,1,0,7.1
D027524,M045_2023,P006,4,0,7.2
D027525,M045_2023,P017,1,0,7.3
D027526,M045_2023,P010,2,0,7.4
D027527,M045_2023,P001,0,0,7.5
D027528,M045_2023,P017,1,0,7.6
D027529,M045_2023,P010,1,0,8.1
D027530,M045_2023,P005,4,0,8.2
D027531,M045_2023,P015,4,0,8.3
D027532,M045_2023,P002,0,0,8.4
D027533,M045_2023,P018,4,0,8.5
D027534,M045_2023,P006,3,0,8.6
D027535,M045_2023,P008,2,0,9.1
D027536,M045_2023,P007,0,0,9.2
D027537,M045_2023,P017,1,0,9.3
D027538,M045_2023,P012,1,0,9.4
D027539,M045_2023,P001,2,0,9.5
D027540,M045_2023,P014,1,0,9.6
D027541,M045_2023,P020,0,0,10.1
D027542,M045_2023,P003,0,0,10.2
D027543,M045_2023,P015,1,0,10.3
D027544,M045_2023,P016,4,0,10.4
D027545,M045_2023,P009,1,0,10.5
D027546,M045_2023,P002,3,0,10.6
D027547,M045_2023,P001,0,0,11.1
D027548,M045_2023,P011,1,0,11.2
D027549,M045_2023,P010,0,0,11.3
D027550,M045_2023,P005,2,0,11.4
D027551,M045_2023,P018,0,0,11.5
D027552,M045_2023,P010,3,0,11.6
D027553,M045_2023,P002,0,0,12.1
D027554,M045_2023,P003,4,0,12.2
D027555,M045_2023,P008,0,0,12.3
D027556,M045_2023,P010,0,0,12.4
D027557,M045_2023,P020,4,0,12.5
D027558,M045_2023,P002,0,0,12.6
D027559,M045_2023,P011,1,0,13.1
D027560,M045_2023,P015,1,0,13.2
D027561,M045_2023,P016,0,0,13.3
D027562,M045_2023,P020,1,0,13.4
D027563,M045_2023,P013,0,0,13.5
D027564,M045_2023,P017,3,0,13.6
D027565,M045_2023,P002,4,0,14.1
D027566,M045_2023,P009,1,0,14.2
D027567,M045_2023,P003,0,0,14.3
D027568,M045_2023,P014,4,0,14.4
D027569,M045_2023,P014,1,0,14.5
D027570,M045_2023,P020,0,0,14.6
D027571,M045_2023,P012,4,0,15.1
D027572,M045_2023,P008,0,0,15.2
D027573,M045_2023,P008,1,0,15.3
D027574,M045_2023,P003,1,0,15.4
D027575,M045_2023,P016,4,0,15.5
D027576,M045_2023,P001,4,0,15.6
D027577,M045_2023,P007,6,0,16.1
D027578,M045_2023,P006,1,0,16.2
D027579,M045_2023,P008,1,0,16.3
D027580,M045_2023,P004,6,0,16.4
D027581,M045_2023,P020,0,0,16.5
D027582,M045_2023,P013,0,0,16.6
D027583,M045_2023,P016,1,0,17.1
D027584,M045_2023,P004,0,0,17.2
D027585,M045_2023,P004,2,0,17.3
D027586,M045_2023,P006,0,0,17.4
D027587,M045_2023,P018,0,0,17.5
D027588,M045_2023,P008,1,1,17.6
D027589,M045_2023,P012,0,0,18.1
D027590,M045_2023,P012,0,0,18.2
D027591,M045_2023,P009,0,0,18.3
D027592,M045_2023,P019,4,0,18.4
D027593,M045_2023,P011,4,0,18.5
D027594,M045_2023,P005,4,1,18.6
D027595,M045_2023,P001,1,0,19.1
D027596,M045_2023,P002,3,0,19.2
D027597,M045_2023,P006,1,0,19.3
D027598,M045_2023,P014,0,0,19.4
D027599,M045_2023,P004,1,0,19.5
D027600,M045_2023,P005,4,0,19.6
D027601,M046_2023,P009,2,0,0.1
D027602,M046_2023,P008,0,0,0.2
D027603,M046_2023,P015,1,0,0.3
D027604,M046_2023,P011,1,0,0.4
D027605,M046_2023,P009,2,0,0.5
D027606,M046_2023,P013,1,0,0.6
D027607,M046_2023,P017,1,0,1.1
D027608,M046_2023,P004,3,0,1.2
D027609,M046_2023,P012,0,0,1.3
D027610,M046_2023,P013,1,0,1.4
D027611,M046_2023,P010,1,0,1.5
D027612,M046_2023,P008,3,0,1.6
D027613,M046_2023,P012,0,0,2.1
D027614,M046_2023,P010,0,0,2.2
D027615,M046_2023,P019,0,0,2.3
D027616,M046_2023,P001,1,0,2.4
D027617,M046_2023,P020,0,0,2.5
D027618,M046_2023,P009,2,0,2.6
D027619,M046_2023,P004,1,0,3.1
D027620,M046_2023,P012,4,0,3.2
D027621,M046_2023,P002,0,0,3.3
D027622,M046_2023,P010,0,0,3.4
D027623,M046_2023,P011,4,0,3.5
D027624,M046_2023,P011,1,0,3.6
D027625,M046_2023,P019,2,0,4.1
D027626,M046_2023,P016,0,0,4.2
D027627,M046_2023,P016,3,0,4.3
D027628,M046_2023,P015,1,0,4.4
D027629,M046_2023,P002,4,0,4.5
D027630,M046_2023,P001,1,0,4.6
D027631,M046_2023,P013,0,0,5.1
D027632,M046_2023,P002,2,0,5.2
D027633,M046_2023,P019,1,0,5.3
D027634,M046_2023,P010,1,0,5.4
D027635,M046_2023,P004,3,0,5.5
D027636,M046_2023,P018,4,0,5.6
D027637,M046_2023,P007,0,0,6.1
D027638,M046_2023,P009,1,0,6.2
D027639,M046_2023,P011,2,0,6.3
D027640,M046_2023,P011,4,0,6.4
D027641,M046_2023,P020,0,0,6.5
D027642,M046_2023,P007,1,0,6.6
D027643,M046_2023,P007,6,0,7.1
D027644,M046_2023,P009,0,0,7.2
D027645,M046_2023,P013,3,0,7.3
D027646,M046_2023,P019,1,0,7.4
D027647,M046_2023,P015,0,0,7.5
D027648,M046_2023,P005,4,0,7.6
D027649,M046_2023,P019,6,0,8.1
D027650,M046_2023,P010,0,0,8.2
D027651,M046_2023,P005,0,0,8.3
D027652,M046_2023,P016,2,0,8.4
D027653,M046_2023,P017,1,0,8.5
D027654,M046_2023,P007,0,0,8.6
D027655,M046_2023,P002,2,0,9.1
D027656,M046_2023,P014,2,0,9.2
D027657,M046_2023,P002,3,0,9.3
D027658,M046_2023,P011,1,1,9.4
D027659,M046_2023,P016,1,0,9.5
D027660,M046_2023,P002,2,0,9.6
D027661,M046_2023,P012,0,0,10.1
D027662,M046_2023,P015,1,0,10.2
D027663,M046_2023,P012,1,0,10.3
D027664,M046_2023,P010,0,0,10.4
D027665,M046_2023,P008,1,0,10.5
D027666,M046_2023,P020,4,0,10.6
D027667,M046_2023,P004,1,0,11.1
D027668,M046_2023,P001,3,0,11.2
D027669,M046_2023,P009,4,0,11.3
D027670,M046_2023,P004,6,0,11.4
D027671,M046_2023,P006,0,0,11.5
D027672,M046_2023,P014,4,0,11.6
D027673,M046_2023,P007,4,1,12.1
D027674,M046_2023,P014,4,0,12.2
D027675,M046_2023,P001,3,0,12.3
D027676,M046_2023,P015,2,0,12.4
D027677,M046_2023,P016,1,0,12.5
D027678,M046_2023,P020,0,0,12.6
D027679,M046_2023,P011,1,0,13.1
D027680,M046_2023,P002,1,0,13.2
D027681,M046_2023,P008,3,0,13.3
D027682,M046_2023,P011,6,0,13.4
D027683,M046_2023,P018,2,0,13.5
D027684,M046_2023,P013,1,0,13.6
D027685,M046_2023,P013,2,0,14.1
D027686,M046_2023,P014,3,0,14.2
D027687,M046_2023,P016,2,0,14.3
D027688,M046_2023,P006,2,0,14.4
D027689,M046_2023,P020,4,0,14.5
D027690,M046_2023,P010,0,0,14.6
D027691,M046_2023,P019,1,0,15.1
D027692,M046_2023,P008,1,0,15.2
D027693,M046_2023,P018,1,0,15.3
D027694,M046_2023,P004,4,0,15.4
D027695,M046_2023,P017,0,0,15.5
D027696,M046_2023,P012,0,0,15.6
D027697,M046_2023,P004,2,0,16.1
D027698,M046_2023,P010,6,0,16.2
D027699,M046_2023,P019,0,0,16.3
D027700,M046_2023,P018,6,0,16.4
D027701,M046_2023,P020,0,0,16.5
D027702,M046_2023,P013,1,0,16.6
D027703,M046_2023,P004,6,0,17.1
D027704,M046_2023,P004,4,0,17.2
D027705,M046_2023,P017,1,0,17.3
D027706,M046_2023,P004,0,0,17.4
D027707,M046_2023,P006,0,0,17.5
D027708,M046_2023,P018,1,0,17.6
D027709,M046_2023,P005,0,0,18.1
D027710,M046_2023,P002,0,0,18.2
D027711,M046_2023,P016,2,0,18.3
D027712,M046_2023,P019,3,0,18.4
D027713,M046_2023,P010,1,0,18.5
D027714,M046_2023,P003,1,0,18.6
D027715,M046_2023,P017,4,0,19.1
D027716,M046_2023,P008,0,1,19.2
D027717,M046_2023,P016,0,0,19.3
D027718,M046_2023,P001,2,0,19.4
D027719,M046_2023,P008,2,0,19.5
D027720,M046_2023,P009,2,0,19.6
D027721,M046_2023,P019,4,0,0.1
D027722,M046_2023,P015,0,0,0.2
D027723,M046_2023,P002,1,1,0.3
D027724,M046_2023,P006,2,0,0.4
D027725,M046_2023,P008,4,0,0.5
D027726,M046_2023,P005,1,0,0.6
D027727,M046_2023,P008,0,0,1.1
D027728,M046_2023,P003,1,0,1.2
D027729,M046_2023,P020,2,0,1.3
D027730,M046_2023,P017,0,0,1.4
D027731,M046_2023,P020,0,0,1.5
D027732,M046_2023,P015,1,0,1.6
D027733,M046_2023,P012,2,0,2.1
D027734,M046_2023,P007,0,0,2.2
D027735,M046_2023,P004,2,0,2.3
D027736,M046_2023,P010,1,0,2.4
D027737,M046_2023,P015,1,0,2.5
D027738,M046_2023,P017,0,0,2.6
D027739,M046_2023,P005,0,0,3.1
D027740,M046_2023,P003,4,0,3.2
D027741,M046_2023,P014,4,0,3.3
D027742,M046_2023,P015,2,0,3.4
D027743,M046_2023,P010,1,0,3.5
D027744,M046_2023,P018,1,0,3.6
D027745,M046_2023,P004,0,0,4.1
D027746,M046_2023,P007,0,0,4.2
D027747,M046_2023,P013,0,0,4.3
D027748,M046_2023,P015,1,0,4.4
D027749,M046_2023,P004,4,0,4.5
D027750,M046_2023,P002,3,0,4.6
D027751,M046_2023,P005,1,0,5.1
D027752,M046_2023,P019,4,0,5.2
D027753,M046_2023,P016,1,0,5.3
D027754,M046_2023,P014,0,0,5.4
D027755,M046_2023,P018,2,0,5.5
D027756,M046_2023,P004,4,0,5.6
D027757,M046_2023,P013,4,0,6.1
D027758,M046_2023,P015,6,0,6.2
D027759,M046_2023,P018,1,0,6.3
D027760,M046_2023,P019,4,0,6.4
D027761,M046_2023,P018,4,0,6.5
D027762,M046_2023,P011,0,0,6.6
D027763,M046_2023,P001,1,0,7.1
D027764,M046_2023,P018,2,0,7.2
D027765,M046_2023,P004,0,0,7.3
D027766,M046_2023,P004,2,0,7.4
D027767,M046_2023,P015,0,0,7.5
D027768,M046_2023,P012,4,0,7.6
D027769,M046_2023,P007,2,0,8.1
D027770,M046_2023,P011,1,0,8.2
D027771,M046_2023,P006,1,0,8.3
D027772,M046_2023,P004,1,0,8.4
D027773,M046_2023,P004,0,0,8.5
D027774,M046_2023,P004,0,0,8.6
D027775,M046_2023,P008,4,0,9.1
D027776,M046_2023,P008,0,0,9.2
D027777,M046_2023,P001,4,0,9.3
D027778,M046_2023,P017,4,0,9.4
D027779,M046_2023,P015,0,0,9.5
D027780,M046_2023,P001,2,0,9.6
D027781,M046_2023,P002,4,0,10.1
D027782,M046_2023,P002,1,0,10.2
D027783,M046_2023,P001,1,0,10.3
D027784,M046_2023,P017,1,0,10.4
D027785,M046_2023,P014,4,0,10.5
D027786,M046_2023,P011,1,0,10.6
D027787,M046_2023,P011,4,0,11.1
D027788,M046_2023,P002,1,0,11.2
D027789,M046_2023,P005,4,0,11.3
D027790,M046_2023,P008,1,0,11.4
D027791,M046_2023,P003,2,0,11.5
D027792,M046_2023,P005,2,0,11.6
D027793,M046_2023,P017,4,0,12.1
D027794,M046_2023,P002,6,0,12.2
D027795,M046_2023,P018,6,0,12.3
D027796,M046_2023,P003,1,0,12.4
D027797,M046_2023,P014,4,0,12.5
D027798,M046_2023,P003,0,1,12.6
D027799,M046_2023,P007,4,0,13.1
D027800,M046_2023,P002,0,0,13.2
D027801,M046_2023,P016,3,0,13.3
D027802,M046_2023,P019,1,0,13.4
D027803,M046_2023,P011,0,0,13.5
D027804,M046_2023,P007,0,0,13.6
D027805,M046_2023,P015,1,0,14.1
D027806,M046_2023,P016,0,0,14.2
D027807,M046_2023,P014,4,0,14.3
D027808,M046_2023,P011,1,0,14.4
D027809,M046_2023,P009,0,0,14.5
D027810,M046_2023,P008,1,0,14.6
D027811,M046_2023,P002,1,0,15.1
D027812,M046_2023,P004,3,0,15.2
D027813,M046_2023,P009,0,0,15.3
D027814,M046_2023,P005,4,0,15.4
D027815,M046_2023,P018,0,0,15.5
D027816,M046_2023,P015,1,0,15.6
D027817,M046_2023,P013,1,0,16.1
D027818,M046_2023,P003,0,0,16.2
D027819,M046_2023,P009,4,0,16.3
D027820,M046_2023,P003,3,0,16.4
D027821,M046_2023,P018,1,0,16.5
D027822,M046_2023,P005,0,0,16.6
D027823,M046_2023,P002,1,0,17.1
D027824,M046_2023,P003,2,0,17.2
D027825,M046_2023,P005,1,0,17.3
D027826,M046_2023,P010,4,0,17.4
D027827,M046_2023,P019,4,0,17.5
D027828,M046_2023,P004,1,0,17.6
D027829,M046_2023,P013,1,0,18.1
D027830,M046_2023,P011,2,0,18.2
D027831,M046_2023,P013,4,0,18.3
D027832,M046_2023,P004,1,0,18.4
D027833,M046_2023,P012,0,0,18.5
D027834,M046_2023,P019,3,0,18.6
D027835,M046_2023,P009,0,0,19.1
D027836,M046_2023,P009,0,0,19.2
D027837,M046_2023,P004,1,0,19.3
D027838,M046_2023,P002,2,0,19.4
D027839,M046_2023,P010,0,0,19.5
D027840,M046_2023,P008,4,0,19.6
D027841,M047_2023,P002,3,0,0.1
D027842,M047_2023,P014,6,0,0.2
D027843,M047_2023,P001,4,0,0.3
D027844,M047_2023,P005,4,0,0.4
D027845,M047_2023,P019,0,0,0.5
D027846,M047_2023,P001,4,0,0.6
D027847,M047_2023,P004,3,1,1.1
D027848,M047_2023,P007,1,0,1.2
D027849,M047_2023,P009,0,0,1.3
D027850,M047_2023,P016,3,0,1.4
D027851,M047_2023,P017,2,0,1.5
D027852,M047_2023,P017,2,0,1.6
D027853,M047_2023,P019,4,0,2.1
D027854,M047_2023,P014,0,0,2.2
D027855,M047_2023,P014,1,0,2.3
D027856,M047_2023,P009,4,0,2.4
D027857,M047_2023,P010,0,0,2.5
D027858,M047_2023,P007,0,0,2.6
D027859,M047_2023,P017,2,0,3.1
D027860,M047_2023,P007,1,0,3.2
D027861,M047_2023,P006,4,0,3.3
D027862,M047_2023,P011,2,0,3.4
D027863,M047_2023,P002,4,0,3.5
D027864,M047_2023,P003,0,0,3.6
D027865,M047_2023,P020,6,0,4.1
D027866,M047_2023,P013,4,0,4.2
D027867,M047_2023,P013,0,0,4.3
D027868,M047_2023,P007,1,0,4.4
D027869,M047_2023,P012,0,0,4.5
D027870,M047_2023,P008,4,0,4.6
D027871,M047_2023,P017,4,0,5.1
D027872,M047_2023,P020,2,0,5.2
D027873,M047_2023,P016,0,0,5.3
D027874,M047_2023,P020,0,0,5.4
D027875,M047_2023,P017,4,0,5.5
D027876,M047_2023,P004,0,0,5.6
D027877,M047_2023,P005,0,0,6.1
D027878,M047_2023,P004,2,0,6.2
D027879,M047_2023,P015,4,0,6.3
D027880,M047_2023,P018,2,0,6.4
D027881,M047_2023,P019,2,0,6.5
D027882,M047_2023,P009,1,0,6.6
D027883,M047_2023,P008,2,0,7.1
D027884,M047_2023,P017,3,0,7.2
D027885,M047_2023,P004,1,0,7.3
D027886,M047_2023,P008,4,0,7.4
D027887,M047_2023,P001,0,0,7.5
D027888,M047_2023,P019,1,0,7.6
D027889,M047_2023,P020,1,0,8.1
D027890,M047_2023,P007,4,0,8.2
D027891,M047_2023,P011,0,0,8.3
D027892,M047_2023,P013,0,0,8.4
D027893,M047_2023,P004,1,1,8.5
D027894,M047_2023,P017,1,0,8.6
D027895,M047_2023,P020,0,0,9.1
D027896,M047_2023,P014,0,0,9.2
D027897,M047_2023,P002,1,0,9.3
D027898,M047_2023,P016,3,0,9.4
D027899,M047_2023,P017,3,0,9.5
D027900,M047_2023,P020,1,0,9.6
D027901,M047_2023,P007,2,0,10.1
D027902,M047_2023,P001,4,0,10.2
D027903,M047_2023,P005,0,0,10.3
D027904,M047_2023,P013,0,0,10.4
D027905,M047_2023,P006,2,0,10.5
D027906,M047_2023,P017,2,0,10.6
D027907,M047_2023,P010,4,0,11.1
D027908,M047_2023,P016,1,0,11.2
D027909,M047_2023,P011,0,0,11.3
D027910,M047_2023,P017,3,0,11.4
D027911,M047_2023,P010,3,0,11.5
D027912,M047_2023,P012,0,0,11.6
D027913,M047_2023,P015,0,0,12.1
D027914,M047_2023,P016,6,0,12.2
D027915,M047_2023,P006,0,0,12.3
D027916,M047_2023,P004,2,0,12.4
D027917,M047_2023,P012,0,0,12.5
D027918,M047_2023,P012,0,0,12.6
D027919,M047_2023,P017,2,0,13.1
D027920,M047_2023,P018,1,0,13.2
D027921,M047_2023,P002,1,0,13.3
D027922,M047_2023,P001,0,0,13.4
D027923,M047_2023,P018,4,0,13.5
D027924,M047_2023,P015,0,0,13.6
D027925,M047_2023,P003,4,0,14.1
D027926,M047_2023,P014,4,0,14.2
D027927,M047_2023,P014,4,0,14.3
D027928,M047_2023,P011,4,0,14.4
D027929,M047_2023,P012,2,0,14.5
D027930,M047_2023,P020,3,0,14.6
D027931,M047_2023,P015,0,0,15.1
D027932,M047_2023,P017,2,0,15.2
D027933,M047_2023,P017,0,0,15.3
D027934,M047_2023,P017,4,0,15.4
D027935,M047_2023,P004,4,0,15.5
D027936,M047_2023,P020,0,0,15.6
D027937,M047_2023,P001,4,0,16.1
D027938,M047_2023,P002,6,0,16.2
D027939,M047_2023,P014,0,0,16.3
D027940,M047_2023,P005,0,0,16.4
D027941,M047_2023,P006,4,0,16.5
D027942,M047_2023,P008,1,0,16.6
D027943,M047_2023,P012,0,0,17.1
D027944,M047_2023,P018,2,0,17.2
D027945,M047_2023,P003,1,0,17.3
D027946,M047_2023,P008,4,0,17.4
D027947,M047_2023,P017,0,0,17.5
D027948,M047_2023,P005,2,0,17.6
D027949,M047_2023,P013,1,0,18.1
D027950,M047_2023,P008,0,0,18.2
D027951,M047_2023,P010,6,0,18.3
D027952,M047_2023,P013,0,0,18.4
D027953,M047_2023,P004,1,0,18.5
D027954,M047_2023,P020,1,0,18.6
D027955,M047_2023,P009,4,0,19.1
D027956,M047_2023,P009,6,0,19.2
D027957,M047_2023,P019,4,0,19.3
D027958,M047_2023,P020,0,0,19.4
D027959,M047_2023,P002,1,0,19.5
D027960,M047_2023,P013,2,0,19.6
D027961,M047_2023,P006,0,0,0.1
D027962,M047_2023,P009,1,0,0.2
D027963,M047_2023,P009,2,0,0.3
D027964,M047_2023,P015,1,0,0.4
D027965,M047_2023,P014,2,0,0.5
D027966,M047_2023,P010,0,0,0.6
D027967,M047_2023,P016,0,0,1.1
D027968,M047_2023,P020,2,0,1.2
D027969,M047_2023,P013,4,0,1.3
D027970,M047_2023,P014,0,0,1.4
D027971,M047_2023,P008,0,0,1.5
D027972,M047_2023,P012,0,0,1.6
D027973,M047_2023,P001,1,0,2.1
D027974,M047_2023,P005,1,0,2.2
D027975,M047_2023,P005,0,0,2.3
D027976,M047_2023,P014,6,0,2.4
D027977,M047_2023,P013,6,0,2.5
D027978,M047_2023,P001,4,0,2.6
D027979,M047_2023,P016,0,0,3.1
D027980,M047_2023,P012,4,0,3.2
D027981,M047_2023,P008,4,0,3.3
D027982,M047_2023,P015,4,0,3.4
D027983,M047_2023,P018,1,0,3.5
D027984,M047_2023,P001,4,0,3.6
D027985,M047_2023,P015,2,0,4.1
D027986,M047_2023,P015,1,0,4.2
D027987,M047_2023,P010,4,0,4.3
D027988,M047_2023,P001,0,0,4.4
D027989,M047_2023,P015,1,0,4.5
D027990,M047_2023,P016,6,0,4.6
D027991,M047_2023,P001,1,0,5.1
D027992,M047_2023,P008,0,0,5.2
D027993,M047_2023,P001,0,0,5.3
D027994,M047_2023,P009,0,0,5.4
D027995,M047_2023,P015,4,0,5.5
D027996,M047_2023,P012,0,0,5.6
D027997,M047_2023,P009,4,0,6.1
D027998,M047_2023,P013,2,0,6.2
D027999,M047_2023,P012,0,0,6.3
D028000,M047_2023,P005,2,0,6.4
D028001,M047_2023,P003,0,0,6.5
D028002,M047_2023,P001,0,0,6.6
D028003,M047_2023,P015,6,0,7.1
D028004,M047_2023,P011,0,0,7.2
D028005,M047_2023,P013,0,0,7.3
D028006,M047_2023,P006,1,0,7.4
D028007,M047_2023,P003,0,0,7.5
D028008,M047_2023,P007,1,0,7.6
D028009,M047_2023,P017,2,0,8.1
D028010,M047_2023,P016,3,0,8.2
D028011,M047_2023,P007,1,0,8.3
D028012,M047_2023,P007,2,0,8.4
D028013,M047_2023,P019,2,0,8.5
D028014,M047_2023,P014,0,0,8.6
D028015,M047_2023,P011,2,0,9.1
D028016,M047_2023,P007,2,0,9.2
D028017,M047_2023,P020,1,0,9.3
D028018,M047_2023,P010,3,0,9.4
D028019,M047_2023,P001,0,0,9.5
D028020,M047_2023,P017,1,0,9.6
D028021,M047_2023,P008,0,0,10.1
D028022,M047_2023,P004,4,0,10.2
D028023,M047_2023,P008,4,0,10.3
D028024,M047_2023,P009,4,0,10.4
D028025,M047_2023,P017,4,0,10.5
D028026,M047_2023,P003,0,0,10.6
D028027,M047_2023,P009,2,0,11.1
D028028,M047_2023,P018,0,0,11.2
D028029,M047_2023,P020,2,0,11.3
D028030,M047_2023,P012,1,0,11.4
D028031,M047_2023,P005,0,0,11.5
D028032,M047_2023,P002,4,0,11.6
D028033,M047_2023,P012,0,1,12.1
D028034,M047_2023,P020,4,0,12.2
D028035,M047_2023,P006,0,0,12.3
D028036,M047_2023,P005,3,0,12.4
D028037,M047_2023,P011,2,0,12.5
D028038,M047_2023,P009,0,0,12.6
D028039,M047_2023,P015,2,0,13.1
D028040,M047_2023,P014,1,0,13.2
D028041,M047_2023,P019,6,0,13.3
D028042,M047_2023,P013,0,0,13.4
D028043,M047_2023,P008,1,0,13.5
D028044,M047_2023,P016,0,0,13.6
D028045,M047_2023,P003,2,0,14.1
D028046,M047_2023,P012,1,0,14.2
D028047,M047_2023,P014,4,1,14.3
D028048,M047_2023,P009,0,0,14.4
D028049,M047_2023,P020,4,0,14.5
D028050,M047_2023,P013,4,0,14.6
D028051,M047_2023,P001,0,0,15.1
D028052,M047_2023,P001,4,1,15.2
